name	freq
will	293
bst	282
iran	244
deal	220
nuclear	210
irans	153
says	127
statement	117
said	100
agreement	98
obama	94
sanctions	83
foreign	81
irantalks	67
iranians	62
talks	61
years	60
agreed	56
parameters	56
kerry	52
house	51
president	51
state	48
white	48
congress	47
continue	46
final	45
live	45
news	45
program	45
good	44
international	44
year	44
minister	43
negotiations	43
comprehensive	42
lausanne	42
framework	40
iranian	40
reading	40
zarif	39
enrichment	38
mogherini	37
security	36
twitter	36
world	36
now	35
programme	35
back	34
new	33
