name	freq
tourists	50
mexican	40
egyptian	37
forces	36
continue	32
reading	30
security	26
desert	25
killed	24
convoy	22
area	21
attack	20
said	20
accidentally	18
bst	18
dead	18
egypt	18
guides	18
says	18
mexico	17
mexicans	15
western	15
people	12
travelling	12
egypts	11
ministry	11
pope	10
tourist	10
two	10
cairo	9
group	9
investigation	9
least	9
local	9
minister	9
oasis	9
report	9
countrys	8
elements	8
foreign	8
interior	8
mexicos	8
restricted	8
shoot	8
still	8
terrorist	8
terrorists	8
also	7
among	7
attacked	7
