name	freq
aest	521
will	362
indonesian	294
indonesia	282
sukumaran	272
execution	269
chan	246
death	202
myuran	192
executions	191
andrew	183
time	180
president	162
mary	151
prisoners	148
said	145
jane	144
families	136
veloso	131
bali	127
australian	124
just	124
penalty	122
hours	120
nine	119
australia	116
men	114
two	114
last	112
family	111
government	110
says	110
today	106
drug	101
clemency	100
people	99
widodo	99
told	95
can	94
final	94
one	92
philippines	91
please	89
nusa	84
still	83
squad	82
executed	80
firing	80
also	79
tonight	79
