name	freq
spacecraft	64
progress	63
bst	60
space	46
will	44
earth	42
russian	40
cargo	36
international	26
control	24
station	24
unmanned	20
iss	17
supplies	17
agency	16
reentry	16
falling	15
says	15
launch	14
nasa	14
said	14
astronauts	13
burn	13
vessel	13
ground	12
last	12
safety	12
stations	12
tumbling	12
continue	11
controllers	11
flight	11
operations	11
plunging	11
reiter	11
survive	11
hit	10
ocean	10
provided	10
satellite	10
board	9
carrying	9
contact	9
craft	9
human	9
odds	9
spaceflight	9
trying	9
atmosphere	8
back	8
