name	freq
aest	521
will	364
indonesian	298
indonesia	295
sukumaran	276
execution	273
chan	250
death	202
executions	196
myuran	196
andrew	187
time	182
president	162
mary	151
prisoners	150
said	146
jane	144
families	136
bali	133
veloso	129
nine	126
australian	125
just	124
australia	122
hours	121
penalty	121
men	118
last	117
two	115
family	114
says	113
government	110
drug	108
today	106
clemency	100
people	100
widodo	99
can	94
final	94
told	94
executed	93
one	93
philippines	91
please	89
squad	89
firing	87
nusa	86
still	83
also	81
tonight	79
