name	freq
will	293
bst	282
iran	246
deal	220
nuclear	210
irans	153
says	119
statement	117
said	106
agreement	95
obama	94
sanctions	83
foreign	82
irantalks	67
iranians	62
talks	62
president	59
agreed	57
parameters	56
years	53
kerry	52
continue	51
house	48
white	48
congress	47
final	45
live	45
news	45
program	45
reading	45
state	45
good	44
negotiations	43
year	43
comprehensive	42
lausanne	42
framework	40
international	40
iranian	40
zarif	39
enrichment	38
minister	37
mogherini	37
yemen	37
now	36
twitter	36
world	36
programme	35
security	35
back	34
