name	freq
continue	21
reading	21
indonesian	17
foreign	13
indonesia	12
two	11
ambassadors	10
killed	9
helicopter	8
among	7
death	7
pakistan	7
philippine	7
bali	6
people	6
pilots	6
says	6
school	6
crash	5
embassy	5
found	5
nine	5
president	5
aid	4
also	4
australia	4
boats	4
chan	4
countrys	4
funeral	4
human	4
joko	4
malaysian	4
military	4
naltar	4
norwegian	4
penalty	4
police	4
province	4
rights	4
said	4
widodo	4
aircraft	3
ambs	3
ambsinjuredpolishdutch	3
andrew	3
army	3
canberra	3
crashed	3
crashes	3
