"name"	"freq"
"ukraine"	53
"russia"	17
"eastern"	14
"militants"	12
"prorussian"	12
"russian"	12
"east"	10
"government"	10
"reached"	9
"geneva"	7
"military"	7
"said"	7
"slovyansk"	7
"talks"	7
"town"	7
"united"	7
"crisis"	6
"leader"	6
"president"	6
"ukraines"	6
"ukrainian"	6
"european"	5
"militias"	5
"new"	5
"prorussia"	5
