name	freq
ukraine	27
hollande	20
merkel	16
poutine	13
paix	12
crise	9
françois	9
plan	8
président	8
angela	7
ukrainienne	7
armes	6
français	6
mercredi	6
moscou	6
négociations	6
porochenko	6
prorusses	6
chances	5
dernières	5
deux	5
kiev	5
russes	5
tenter	5
vendredi	5
vladimir	5
alors	4
dimanche	4
face	4
russe	4
russie	4
samedi	4
téléphone	4
allemande	3
après	3
bien	3
chancelière	3
conflit	3
demande	3
derniers	3
diplomatie	3
étape	3
être	3
initiative	3
jours	3
livraisons	3
matin	3
mauvaise	3
pays	3
posture	3
