name	freq
britannique	5
londres	5
américaine	4
france	4
jihadi	4
john	4
cameron	3
aérien	2
allée	2
ambassadeur	2
armée	2
bloody	2
bourreau	2
ciblé	2
conditions	2
creuser	2
david	2
délirant	2
engagé	2
enquête	2
etat	2
exécutait	2
exmagnat	2
femme	2
frappe	2
groupe	2
héberger	2
hijab	2
immobilier	2
irlande	2
islamique	2
jeudi	2
jihadiste	2
lesquelles	2
mardi	2
menace	2
mené	2
milliardaires	2
nord	2
obama	2
paris	2
pharaonique	2
plus	2
prisonniers	2
projet	2
querelle	2
raid	2
soussol	2
sunday	2
syrie	2
