name	freq
minsk	30
négociations	20
ukraine	20
sommet	17
heures	15
paix	14
accord	11
plus	11
poutine	9
bélarus	8
jeudi	8
matin	8
mercredi	7
nuit	7
blanche	6
cessezfeu	6
coup	6
hollande	6
semaine	6
théâtre	6
videos	6
vladimir	6
décidée	5
difficiles	5
rassis	5
rencontre	5
terme	5
crise	4
échec	4
heure	4
kiev	4
table	4
annoncent	3
après	3
arraché	3
biélorussie	3
conduire	3
consultations	3
couple	3
dernière	3
diplomatiques	3
discussions	3
failli	3
françois	3
intenses	3
lancées	3
petro	3
président	3
rebelles	3
russe	3
