name	freq
cumbre	22
panamá	20
américas	13
obama	13
cuba	11
castro	10
presidente	8
eeuu	7
unidos	7
encuentro	6
relaciones	6
foro	5
hoy	4
países	4
siglo	4
cita	3
continente	3
histórico	3
medio	3
morales	3
primera	3
raúl	3
reconciliación	3
región	3
sábado	3
según	3
vez	3
ambos	2
ayer	2
barack	2
cónclave	2
consenso	2
cuatro	2
cubano	2
después	2
dialogarán	2
diálogo	2
dijo	2
empresarial	2
estadounidense	2
evo	2
falta	2
inicio	2
insulza	2
lugar	2
mañana	2
mandatarios	2
manifestantes	2
marco	2
mensaje	2
