name	freq
chile	13
volcán	11
perú	7
villarrica	7
erupción	5
espionaje	5
alerta	4
chileno	4
localidades	4
roja	4
araucanía	3
embajador	3
evacuados	3
kilómetros	3
mientras	3
región	3
santiago	3
sur	3
tras	3
zona	3
además	2
afectada	2
bachelet	2
baja	2
caso	2
cercanas	2
clínica	2
continúan	2
decisión	2
demás	2
grados	2
habitantes	2
implica	2
ingreso	2
intensidad	2
madrugada	2
mantienen	2
medida	2
nota	2
personas	2
presos	2
prohibido	2
proximidades	2
respuesta	2
retira	2
sector	2
situado	2
tres	2
varios	2
