name	freq
spanish	5
spain	4
aristocrat	2
arrested	2
bail	2
beds	2
bullfighting	2
chief	2
crimes	2
decision	2
drug	2
granted	2
heroin	2
karake	2
karenzi	2
name	2
new	2
number	2
puppies	2
report	2
rwandan	2
spains	2
traffickers	2
unload	2
war	2
