id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52
AFG	1	1	1	1	1	1	1	1	0.0993331953173364	1	0.00860274951247221	0.0468158900385616	1	1	1	1	1	1	0.0432877483997993	1	1	1	1	1	0.00949481310855142	1	1	1	1	0.0167313334171421	1	1	1	1	1	1	1	1	0	1	0.0144512304820305	1	0	1	1	1	1	1	0.0926750961247404	1	0	1
AGO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AND	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARG	1	1	1	1	1	1	1	1	1	0	1	0.0209259885711396	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0.00165009337625372	1	1	1	1	1	0.00122966404928731	1	1	1
ARM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AUS	1	0.785333651378284	1	0.19256883201858	0.34225010570754	0.224670865594668	0.874582392071793	0.86982379016182	0.264490556603668	0.215857627461992	0.937714228721946	0.989934235257547	0.832134728333063	0.537162721475818	0.927867238036614	0.668164878813975	0.431319942503901	0.168092771780855	0.985131917859307	0.812454948582044	0.565788232590342	0.69336718358981	0.708984580298418	0.510683226178359	0.946706868926531	0.289290035576672	0.223376138510428	0.0983605858615226	0.843976787635256	0.0571536023022947	0.719224775680196	0.499298258442754	0.26925018578531	0.378790777478642	0.858648847132853	0.225034810733398	0.000483759037371153	0.878625234385772	0.67063080156475	0.633277757997624	0.321264298281411	0.849255889829157	0.0926772070683992	0.525026152821506	0.321771775015522	0.97237673439827	0.838015343062752	0.917132794373927	0.202143295932992	0.925542732481893	0.230185605738814	0.16637949272718
AUT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	0	0.00320210548100282	1	1	1	1	0	0	0.0634688155354787	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
