id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52	week53
AFG	3	0	0	0	2	1	1	3	4	6	2	8	6	1	0	2	5	0	2	6	5	3	1	0	3	7	3	3	4	3	7	5	1	5	5	2	2	4	3	23	5	9	2	15	3	0	0	3	2	7	2	20	4
AGO	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0
ALB	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	1	0	0	0
AND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0
ARE	0	2	0	0	0	2	1	1	0	2	2	0	1	0	1	0	0	1	0	0	0	0	0	0	2	0	1	0	4	0	1	0	0	1	0	2	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
ARG	3	0	1	4	4	2	1	2	4	1	13	4	6	2	4	3	2	0	0	2	4	1	2	2	0	3	0	0	0	0	0	3	0	3	0	2	2	1	1	1	1	0	8	6	1	1	4	2	1	6	1	0	1
ARM	1	0	1	0	1	0	0	0	0	0	0	0	0	0	4	4	8	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0
ATG	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0
AUS	12	4	12	3	11	18	19	12	9	19	13	9	6	12	13	8	12	14	17	8	11	13	12	10	11	7	12	15	18	9	17	7	9	15	13	8	13	29	10	13	11	14	8	18	11	15	9	9	7	14	7	11	11
AUT	0	2	0	0	0	1	3	0	2	3	0	1	0	2	0	1	0	2	0	3	2	2	0	5	7	5	3	3	9	7	0	1	1	0	10	24	6	4	0	2	2	1	3	5	1	0	1	2	1	2	0	3	0
AZE	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	2	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BDI	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	19	8	0	1	1	0	1	1	1	0	3	0	2	1	0	1	0	2	0	0	0	0	0	0	0	0	3	0	0	2	1	3	0	3
BEL	1	3	17	2	2	1	2	4	1	3	1	1	0	0	1	2	2	0	1	2	0	3	1	4	4	4	2	4	3	1	1	0	1	4	1	1	3	1	0	1	1	0	3	3	2	7	24	30	10	2	2	0	9
BEN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BFA	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	1	0	8	11	1	1	0	0	0	0	0	0	1	0	1	0	1	0
BGD	0	0	0	1	0	1	0	1	2	2	2	0	0	1	0	0	0	2	0	4	1	1	1	1	0	0	2	1	2	0	0	1	1	3	2	0	2	0	0	1	3	0	1	1	0	0	1	0	1	0	1	0	1
BGR	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	2	0	1	0	0	0	0	0	1	0	1	1	0	0	0	2	0	0	2	0	0	0	1	0	0	2	0	0	0	0
BHR	0	0	0	1	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	1
BHS	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	0	0	0	0	0	0	0	0	0	0	1	0
BIH	0	0	0	0	0	1	0	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0	2	0	2	0	1	5	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0
BLR	0	0	0	0	0	0	24	4	2	0	0	3	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	1	2	1	0	0	0	0	0	0	0	0	0	0	0
