name	freq
germany	16
paris	9
german	8
pegida	8
rally	8
march	7
merkel	7
angela	5
attacks	5
movement	5
antiislam	4
antiislamic	4
antiislamisation	4
buchenwald	4
criticised	4
dresden	4
islamisation	4
leaders	4
newspaper	4
protests	4
across	3
big	3
immigration	3
joins	3
muslim	3
part	3
people	3
police	3
spot	3
take	3
will	3
world	3
according	2
allegedly	2
america	2
asylumseekers	2
authorities	2
back	2
barack	2
barracks	2
belgium	2
believed	2
cameron	2
camp	2
chancellor	2
claims	2
cold	2
concentration	2
counter	2
crowds	2
