name	freq
paris	20
attacks	14
french	10
police	10
said	9
deadly	6
killed	6
raid	5
following	4
least	4
muslims	4
raids	4
states	4
ceasefire	3
france	3
francois	3
isil	3
kerry	3
people	3
prosecutor	3
refugees	3
state	3
suburb	3
suspect	3
suspects	3
syrian	3
trump	3
weeks	3
abaaoud	2
abdelhamid	2
attacker	2
away	2
backlash	2
coalition	2
first	2
governors	2
hollande	2
identified	2
involved	2
islamic	2
islamophobia	2
just	2
looking	2
molins	2
newton	2
northern	2
refuse	2
republican	2
series	2
syria	2
