name	freq
argentina	13
gobierno	7
argentino	6
fernández	6
huelga	5
millones	5
país	5
impuesto	4
ministro	4
primarias	4
aumento	3
brasil	3
elecciones	3
general	3
gobernador	3
kirchner	3
martes	3
opositores	3
patrimonio	3
pesos	3
prensa	3
presidenciales	3
provincias	3
sindicatos	3
aerolíneas	2
aires	2
alianza	2
aníbal	2
argentinas	2
bancarios	2
bruselas	2
buenos	2
cambios	2
causa	2
compartida	2
cristina	2
daniel	2
debido	2
declara	2
dentro	2
depósitos	2
dólares	2
electoral	2
eligen	2
evalúa	2
evitar	2
figuran	2
florencia	2
florencio	2
gabinete	2
