name	freq
rousseff	22
brasil	13
vicepresidente	7
juicio	6
dilma	5
lula	5
oposición	5
político	5
destitución	4
momento	4
país	4
política	4
según	4
temer	4
acuerdo	3
atraviesa	3
brasileña	3
gobierno	3
hoy	3
macri	3
mandato	3
miles	3
países	3
proceso	3
supremo	3
tribunal	3
afirma	2
años	2
argentina	2
aumento	2
bachelet	2
bolivia	2
brasileño	2
cancillería	2
cartes	2
chile	2
clima	2
colombia	2
comercio	2
correa	2
corrupción	2
corte	2
crisis	2
delegación	2
ecuador	2
estabilidad	2
evo	2
exterior	2
gestión	2
golpe	2
