name	freq
catalán	17
españa	17
mas	16
cataluña	15
rajoy	14
español	13
parlamento	13
gobierno	11
presidente	11
constitucional	10
artur	9
independencia	9
investidura	9
resolución	9
proceso	8
tribunal	8
cup	6
después	6
hacia	6
independentista	6
mariano	6
partido	6
popular	6
región	6
secesionista	6
catalana	5
debate	5
iniciar	5
madrid	5
secesión	5
separatista	5
apoyo	4
aprobada	4
atentados	4
catalanes	4
constitución	4
española	4
francia	4
frenar	4
independentistas	4
intento	4
lunes	4
mayoría	4
nuevo	4
plan	4
recurso	4
camino	3
capital	3
consejo	3
declaración	3
