name	freq
libia	19
egipto	9
islámico	7
grupo	5
internacional	5
libio	5
onu	5
bombardeos	4
comunidad	4
egipcios	4
tensiones	4
yihadistas	4
armas	3
consejo	3
crisis	3
embargo	3
gobierno	3
país	3
seguridad	3
solución	3
árabes	2
ascenso	2
cairo	2
catar	2
cerca	2
duras	2
extremistas	2
hoy	2
incorporarse	2
intentaba	2
intervención	2
levantar	2
luchar	2
mientras	2
miércoles	2
militar	2
movilizar	2
naciones	2
países	2
penas	2
personas	2
política	2
qatar	2
reavivan	2
reavivaron	2
reconocido	2
según	2
sirte	2
territorio	2
trataban	2
