name	freq
mexicanos	20
turistas	19
egipto	14
méxico	14
error	6
heridos	6
mexicana	5
murieron	5
años	4
ataque	4
claudia	4
desierto	4
egipcias	4
gobierno	4
investigación	4
massieu	4
ministerio	4
ocho	4
ruiz	4
según	4
seis	4
terroristas	4
además	3
autoridades	3
egipcio	3
egipcios	3
ejército	3
grupo	3
hechos	3
incidente	3
muerte	3
país	3
pide	3
presidente	3
simulacro	3
acuerdo	2
alegó	2
alta	2
atacados	2
busca	2
cairo	2
canciller	2
capital	2
centro	2
cocula	2
comer	2
confundidos	2
difundir	2
dio	2
domingo	2
