name	freq
avión	37
ruso	28
egipto	25
rusia	18
sinaí	12
siria	11
vuelos	9
atentado	8
siniestro	8
accidente	7
bomba	7
haber	7
putin	7
rusa	7
sábado	7
según	7
siniestrado	7
egipcia	6
estrelló	6
gobierno	6
investigaciones	6
rusos	6
después	5
eeuu	5
investigación	5
kremlin	5
moscú	5
obama	5
pasado	5
sharm	5
turistas	5
ucrania	5
acción	4
aerolínea	4
aire	4
bordo	4
caída	4
cairo	4
cameron	4
dijo	4
egipcio	4
equipo	4
exterior	4
informó	4
islámico	4
ocupantes	4
oposición	4
península	4
portavoz	4
presidente	4
