name	freq
panamá	52
cumbre	34
obama	22
cuba	20
américas	14
castro	12
presidente	10
paz	9
encuentro	8
unidos	7
vii	7
barack	6
cara	6
carlos	6
eeuu	6
juan	6
mandatarios	6
país	6
países	6
panameño	6
presencia	6
presidentes	6
reunión	6
secretario	6
varela	6
años	5
colombia	5
continente	5
cubano	5
según	5
asuntos	4
ciudad	4
cubanos	4
departamento	4
diálogo	4
dijo	4
dos	4
general	4
histórica	4
organización	4
participación	4
pasado	4
proceso	4
prosperidad	4
región	4
sábado	4
tras	4
venezuela	4
agenda	3
ambos	3
