name	freq
papa	55
unidos	40
francisco	39
obama	21
nueva	18
york	18
eeuu	16
presidente	16
cuba	13
congreso	11
casa	10
inmigrantes	10
serra	10
washington	10
barack	9
blanca	9
general	9
pontífice	9
años	8
onu	8
asamblea	7
dijo	7
estadounidense	7
junípero	7
millones	7
naciones	7
paz	7
philadelphia	7
primer	7
acuerdo	6
cambio	6
fin	6
militares	6
pasado	6
personas	6
recibido	6
unidas	6
viaje	6
visita	6
volkswagen	6
base	5
california	5
castro	5
china	5
después	5
discurso	5
dos	5
estadounidenses	5
padre	5
países	5
