id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52
AFG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.00276626043016885	0.00148651288431172	1	1	1	0.0266647321125983	1	1	1	1	0.0670200071460629	0.000305468662259771	0.192276136765359	1	0.000231756831116476	1	1	1	1	0.113208477730569	0.00195643323024073	1	0.0196086753802245	1
AGO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AND	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARG	0.969445078624303	0.525351734633885	0	0	0.0219435640124744	0.0475751000415416	0.00299109185378806	0.00275886166782007	0.516513294689898	0.108775109056711	0.340508689646173	0.541959602776598	0.200784919718589	0.980423418046591	0.972511363779153	0.431552185574109	0.986841641724137	0.997726100097491	0.912258518565672	0.994817047580452	0.981040456117754	0.780298825042076	0.206889617475003	0.0578470830758534	0.945897557097453	0.545300092623977	0.457050056489869	0.397501810381453	0.0216284973463029	0.888944561341153	0	0.0458079393731259	1	0.839275326183492	0.955083989381956	0.93153238639708	0.437565007944108	0.252497715333137	0.791997563029436	0.867287297620758	0.723347561067735	0	0.00204128659041935	0.53594300015265	0.395972647295317	0	0.13473935121052	0.744972966761965	0.0880828779428146	0.703627638621113	0.584224903640173	0.613511159071949
ARM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AUS	0.12152265242179	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AUT	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	0	0.00066326730297486	0.0664272978559748	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1
AZE	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BDI	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BEL	0.0552608680827121	0	1	1	1	1	1	1	1	0.0439836987389844	1	1	1	1	1	1	1	1	1	1	1	0	0	0.00253857802098102	0.0203349601280652	1	0.0959872872092889	0.483859767456717	1	0.287581084650866	1	1	1	1	1	1	1	0.0797642277594542	1	1	1	1	1	1	0.00126135351931745	0	0.00320688161060889	0.0378776178564109	1	1	1	0.0182844955405335
BEN	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BFA	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BGD	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BGR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BHR	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BHS	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BIH	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BLR	1	1	1	0	1	0	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BLZ	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
BOL	0.842380302474245	0.600668772346211	1	1	0.354502418169532	0.169586865256346	0.373048545133589	0.0774741226282167	0.0708031699956414	0.711504460496159	0.0901450728501494	1	0.00169098522509667	0.77312860551228	0.87435264210769	0.647865565180308	0.495828927303831	0.415382256008054	0.509875457268454	0.873531187985384	0.0898364178555775	0.673359672773467	0.595762997014162	1	0.803654259431936	0.00115625911330043	0	0.216990323177153	0.0245844159040678	0.018148079984811	0.583068592908231	1	1	1	0.796975424858546	0.452089860533561	0.972725839705082	0.0543337247946548	0.935221482016428	0.0804026485216493	1	1	0.0977185728615441	0.655439481222874	0.454414083887804	0.491473294697702	0.851946487632035	0.574170637538484	0.00480279431446796	1	1	0.115998924778993
