name	freq
continue	174
reading	157
australian	77
abbott	72
aest	70
says	65
market	64
markets	63
australia	61
will	58
minister	53
sydney	51
china	48
tony	47
live	44
police	44
stock	42
border	41
monis	41
solicitor	39
siege	38
years	37
force	36
government	36
melbourne	36
operation	36
new	35
said	35
trade	35
bail	34
monday	34
prime	34
day	32
dpp	32
chinas	29
global	28
inquest	27
visa	27
evidence	25
federal	25
related	25
three	25
chinese	24
labor	24
back	23
indigenous	23
people	23
time	23
australias	22
one	22
