id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52	week53
AFG	1	1	0.267911175833379	1	1	1	1	0.982360707593412	0.032077126196217	0.957645157544962	0.677849643997753	0.95352696816549	0.448794912988098	1	0.623383412440008	1	0.721981836482815	0.780888162358926	0.685486594248878	0.000412873623225659	0.853336871234697	0.938260860405951	0.906484765830493	0.981928468376886	1	0.645505044251986	0.862085843148039	0.0271923952754389	1	0.328420843368978	0.00792701192802957	0.0131562082169024	0.259817582615558	0.446744919490141	0.000490946110347214	0.881496938640793	0.377994339665742	0.117097123775931	0.939090563572848	2.66445080023829e-27	0.00969324127475249	1.84984245900493e-07	0.54862412389373	6.35458627006988e-10	0.115142437929972	0.999968797472851	0.91700529250089	0.959949637328191	0.97677894735705	0.439390161420938	0.971367626804953	8.42375213996422e-10	0.972703787701828
AGO	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.000174825845958539	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ALB	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AND	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ARE	1	1	1	1	1	0.025127672244953	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	0.002770425053991	1	1	1	1	1	1	1	1	1	1	1	1	0.0145060124230447	1	1	1	1	1	1
ARG	1	1	1	5.79122837325763e-09	1.18454108583938e-07	1.4350589871857e-05	0.0209703993534213	0.000152064916752907	0.000131265804501333	0.222624872183918	0.000134867000424201	1	0.0305147361027054	1	1	1	1	1	1	1	1	1	1	0.871156235825218	0.855828501904975	1	0.5687945505602	0.594452413652186	1	1	1	1	1	1	0.267455290580274	1	1	0.000926730566149471	0.00296374593994763	1	1	1	0.0335424363526197	0.0226417618067346	1	1	0.542818764337254	0.0625438626729153	1	0.000380442020644481	0.0150680451739302	1	1
ARM	1	1	1	1	1	1	1	1	1	1	1	1	1	1	3.00836103260783e-17	6.14656689246325e-07	3.79863774656622e-09	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
ATG	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1	1
AUS	1	0.279006159906126	0.999999999977609	1	0.999999998668336	0.999997452671624	0.999916849891783	0.999963065689316	0.999999145828759	0.999892133713846	0.993501018567157	0.970455179240982	3.76485840264385e-39	0.99999995801547	0.989438567191666	0.897418588613989	0.548856346339961	3.40157089639211e-06	0.767434009732158	0.989194354135244	0.736433729130737	0.995155901122598	0.0599354728797568	7.45441984095175e-07	1.18729578577087e-08	9.59341887903705e-06	0.13245518076406	0.00937477896689683	0.00785730858437259	0.00103558062476199	0.0630351668216548	0.256741158729984	1.0158139402183e-10	6.90893779377918e-08	7.16024515665536e-06	0.523396984001998	0.0269509492715991	0.0152347356868536	0.999641629241659	0.994045361253994	0.812215352868362	0.327374211462927	0.0470083044396748	0.538521854338332	0.99627294485587	0.918280731798484	0.999974161805627	0.205920421228837	0.91901148564296	0.979522821188505	0.644944236116358	0.314047695174018	0.962305814981967
AUT	1	1	1	1	1	1	1	1	1	1	3.30824012376547e-05	1	1	1	1	1	1	1	0.0885023889287794	1	1	1	1	0.33779490903527	9.3084311580874e-07	0.110419232106299	0.00744844359180037	3.34987133295292e-07	1.44326884449629e-32	0.248298449769503	1	1	1	1	3.91660962598093e-08	9.04337648796683e-29	0.854909796001562	4.93780932759201e-10	0.507364790428655	0.987160591476116	0.99255160635353	0.991015647003038	1	0.681512086009669	0.954801161064922	0.998450889063468	0.99891758762122	0.998477530731636	0.835680320111947	1	1	1	1
