name	freq
embassy	20
assange	14
founder	10
julian	10
wikileaks	10
ecuadorian	8
arrest	6
continue	6
longer	6
proportionate	6
reading	6
scotland	6
yard	6
hospital	5
living	5
months	5
police	5
called	4
ecuadors	4
leaves	4
london	4
mri	4
pain	4
passage	4
prosecutors	4
question	4
safe	4
scan	4
shoulder	4
sweden	4
allegations	3
asylum	3
australian	3
avoid	3
building	3
decided	3
extradition	3
foreign	3
hour	3
intends	3
june	3
monitor	3
multimillion	3
national	3
operation	3
outside	3
political	3
pound	3
rape	3
removed	3
