name	freq
nauru	25
refugee	23
australia	22
somali	19
detention	16
immigration	15
continue	14
reading	14
pregnant	13
flown	12
centre	11
minister	11
termination	11
says	10
police	9
rights	9
saying	9
dutton	8
human	8
peter	8
rape	8
abortion	7
abyan	7
children	7
declined	7
island	7
live	7
save	7
woman	7
alleged	6
canberra	6
commission	6
denied	6
denies	6
gillian	6
government	6
nauruan	6
raids	6
triggs	6
asylum	5
back	5
bst	5
centres	5
earlier	5
independent	5
labor	5
president	5
staff	5
australian	4
became	4
