name	freq
turkish	76
continue	50
turkey	50
attack	49
reading	49
killed	47
ankara	42
peace	42
people	42
rally	41
syria	33
capital	32
airspace	31
explosions	29
russian	29
kurdish	27
nato	27
saturday	26
twin	26
targeted	25
blasts	24
bomb	24
suicide	22
two	22
main	21
station	21
said	20
train	20
government	19
jets	18
three	18
turkeys	18
history	17
protest	17
says	17
terror	17
gathered	16
near	16
violations	16
deadliest	15
death	15
erdogan	15
least	15
morning	15
toll	15
ankaras	14
centre	14
hundreds	14
militants	14
conflict	13
