name	freq
burundi	68
president	51
coup	50
nkurunziza	43
pierre	37
continue	36
reading	35
capital	33
says	28
attempt	23
bujumbura	22
chief	21
related	21
power	19
country	18
fighting	18
intelligence	18
general	16
military	16
rival	16
everything	15
exsoldier	15
former	15
fought	15
leaders	15
lie	15
protesting	15
troops	13
army	12
bid	12
burundis	12
claims	12
government	12
state	12
struggle	12
violent	12
control	11
godefroid	11
niyombare	11
arrested	10
attempted	10
countrys	10
dismissed	10
forces	10
groups	10
major	10
protests	10
term	10
third	10
around	9
