name	freq
aest	472
nepal	391
earthquake	256
people	223
said	156
quake	149
kathmandu	142
just	122
damage	102
colleague	101
everest	101
region	100
rescue	91
also	90
newcastle	88
weather	86
will	86
sent	83
injured	79
sydney	77
country	72
magnitude	72
new	72
one	70
aftershocks	68
reports	68
buildings	67
hit	67
death	66
disaster	66
hunter	64
areas	63
morning	63
saturday	63
struck	63
avalanche	61
toll	61
hospital	60
home	59
now	59
emergency	58
severe	58
update	58
across	56
aftermath	55
camp	55
outside	54
relief	54
devastating	53
homes	53
