name	freq
parliament	30
attack	29
taliban	23
building	19
afghanistan	16
kabul	16
suicide	16
afghan	14
continue	12
reading	12
bst	10
car	9
bomb	8
bomber	8
forces	8
injured	8
killed	8
responsibility	8
attacked	7
attackers	7
people	7
security	7
video	7
gunmen	6
attacks	5
civilians	5
gun	5
storm	5
claimed	4
claims	4
defence	4
dozens	4
engel	4
evacuate	4
gunfire	4
injuring	4
lawmakers	4
outside	4
rpgs	4
shoulder	4
sune	4
also	3
armed	3
australian	3
minister	3
monday	3
place	3
rolling	3
said	3
several	3
