name	freq
paris	270
climate	236
reading	187
continue	186
change	106
will	105
attacks	91
talks	85
countries	71
syria	71
french	70
world	66
isis	65
new	59
says	55
people	54
one	51
global	50
gmt	49
leaders	48
summit	46
said	45
political	44
live	43
emissions	41
government	39
two	38
deal	36
france	36
minister	36
last	35
week	35
airstrikes	33
can	33
energy	33
president	33
time	33
now	32
state	32
obama	31
turnbull	30
air	28
parliament	28
australia	26
year	26
years	26
also	25
british	25
vote	25
former	24
