name	freq
aest	331
nepal	187
people	177
earthquake	153
said	151
kathmandu	109
reports	109
death	96
indonesia	91
will	91
one	74
just	68
australia	66
injured	66
country	63
aid	61
execution	61
foreign	61
chan	60
police	58
andrew	56
government	55
australian	54
rescue	54
hours	52
camp	51
time	51
myuran	50
sukumaran	50
everest	49
avalanche	48
can	48
thousands	47
around	46
indonesian	46
many	46
mary	46
executions	45
killed	45
toll	43
base	42
jane	42
british	41
now	41
food	40
aftershocks	38
supplies	38
survivors	38
city	37
families	37
