name	freq
north	16
time	16
continue	10
korean	10
reading	10
pyongyang	9
south	8
president	6
will	6
korea	5
koreans	5
world	5
zone	5
countries	4
decision	4
deepen	4
detonations	4
divisions	4
military	4
new	4
norths	4
park	4
regrettable	4
archive	3
clocks	3
following	3
foreign	3
neighbouring	3
nuclear	3
one	3
related	3
says	3
accuse	2
across	2
activity	2
appetite	2
atmospheric	2
audiovisual	2
australian	2
back	2
based	2
begins	2
blindness	2
blue	2
change	2
citizens	2
coder	2
collective	2
colourcoded	2
created	2
