id	week01	week02	week03	week04	week05	week06	week07	week08	week09	week10	week11	week12	week13	week14	week15	week16	week17	week18	week19	week20	week21	week22	week23	week24	week25	week26	week27	week28	week29	week30	week31	week32	week33	week34	week35	week36	week37	week38	week39	week40	week41	week42	week43	week44	week45	week46	week47	week48	week49	week50	week51	week52	week53
AFG	7	5	10	1	5	4	5	6	17	7	12	9	14	4	10	5	10	10	8	23	6	7	8	7	5	12	9	20	5	12	21	17	13	12	26	10	17	21	11	71	25	37	16	48	22	8	19	13	11	18	8	36	6
AGO	1	0	0	0	0	1	0	0	0	2	0	3	0	0	0	0	1	1	0	2	3	4	2	7	1	1	3	1	0	2	1	0	0	0	1	0	4	0	2	0	0	3	0	0	0	3	1	0	0	0	1	0	0
ALB	7	0	0	1	0	0	0	1	0	3	1	0	0	1	0	0	0	0	0	3	0	0	0	2	0	1	0	2	0	0	0	0	0	0	1	0	0	4	0	1	1	3	0	0	0	0	0	0	0	1	0	0	0
AND	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ARE	0	1	1	0	3	6	4	1	2	1	3	5	0	4	3	1	3	4	1	4	0	0	0	1	2	0	0	0	5	0	1	0	0	6	5	5	1	1	2	0	1	1	1	3	5	3	6	0	3	5	4	3	5
ARG	2	0	2	7	10	12	8	12	12	6	16	2	12	2	5	3	5	5	0	5	2	1	1	6	6	0	8	8	1	4	1	4	3	3	6	2	5	13	13	4	2	4	8	9	5	3	6	9	3	13	9	4	1
ARM	0	0	1	0	0	1	0	1	0	0	0	0	0	0	13	8	13	1	0	1	1	1	0	0	1	3	1	0	0	0	0	0	1	0	1	1	0	0	0	0	2	5	0	0	1	0	0	1	1	3	1	0	0
ATG	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0
AUS	66	54	13	3	10	37	51	35	20	31	41	46	182	22	38	37	60	105	46	39	45	47	86	134	147	138	103	120	119	116	111	80	149	154	157	124	164	166	110	97	103	106	131	116	85	148	122	146	111	91	90	71	59
AUT	0	1	0	1	2	3	5	5	4	2	12	2	2	1	5	3	5	3	6	2	4	2	5	6	20	10	14	25	62	12	3	5	1	3	32	69	13	50	21	9	7	6	5	14	9	10	10	7	13	4	4	4	3
AZE	0	1	1	0	1	0	0	2	1	0	0	0	1	0	0	0	3	0	0	1	1	1	2	11	2	0	2	0	0	2	0	0	11	0	2	3	2	1	2	0	0	0	0	1	0	1	0	1	3	3	1	1	0
BDI	1	0	0	0	0	0	0	1	0	0	0	1	0	0	0	0	2	6	13	35	10	3	5	3	0	5	4	2	1	7	2	4	0	0	0	1	2	0	0	3	1	0	1	1	1	2	2	3	2	8	2	1	3
BEL	0	2	13	0	6	4	20	30	18	8	17	10	6	5	4	4	18	1	8	4	7	26	29	49	31	106	33	43	43	8	12	3	9	14	5	14	9	14	45	6	18	16	9	21	14	77	124	45	19	13	33	6	19
BEN	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	0	0	2	1	0	0	0	0	0	0	0	0	1	2	0	0	0	0
BFA	0	0	1	0	0	0	0	0	0	1	1	2	0	0	0	0	0	0	2	0	0	2	0	1	0	0	3	1	0	0	0	1	1	0	0	2	0	10	9	2	0	0	0	0	0	0	0	1	3	0	0	0	1
BGD	0	4	0	0	5	1	2	5	12	7	11	0	0	6	5	3	24	1	1	38	8	10	2	9	1	0	3	1	4	3	3	4	1	4	9	3	4	3	5	7	6	3	1	7	4	1	2	6	4	0	1	5	3
BGR	0	0	1	0	0	0	0	1	0	1	3	0	0	0	0	0	1	0	1	0	1	0	1	4	1	8	0	2	1	0	0	9	1	0	5	1	0	1	2	0	1	4	1	2	1	0	3	1	2	0	0	3	0
BHR	1	0	1	3	0	1	3	0	0	4	1	2	1	1	0	3	0	0	0	2	0	0	1	0	3	0	2	0	0	0	2	1	0	0	1	1	0	1	0	0	0	2	0	0	0	0	1	3	2	1	1	0	4
BHS	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	8	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	10	5	2	0	2	0	0	0	1	0	0	0	3	1
BIH	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	0	0	1	0	2	1	0	4	4	9	1	0	0	1	1	0	0	1	0	1	0	0	0	1	1	0	0	2	2	1	0	1	3	0	0
BLR	0	0	0	1	5	4	55	12	2	0	3	2	1	0	0	3	0	2	2	0	0	2	1	2	0	1	0	1	0	3	1	0	0	1	2	1	0	0	0	2	10	5	4	0	2	0	0	0	0	1	3	0	0
BLZ	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0
BOL	0	4	0	0	0	0	0	0	1	1	0	0	0	2	1	0	6	0	0	0	1	0	2	0	1	0	4	7	2	0	1	0	1	2	2	0	1	1	5	2	1	2	3	3	2	0	0	0	0	0	1	0	0
BRA	3	4	3	2	5	7	8	6	4	8	15	9	8	8	4	13	8	26	12	8	7	28	16	4	10	14	7	8	5	9	10	14	12	17	6	5	9	7	12	12	7	3	7	11	14	17	12	38	17	19	21	6	8
BRB	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	5	0	0	0	0	1	0	1	0	0	0	0	0	0	0	1	1	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
BRN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	3	0	1	2	0	0	1	1	0
BTN	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	1	0	0	0	0	0	0	0	0	0	1	0	0	1	1	0	0	0	0	0	1	0	0	0	0	0	0	0	1	0	0	0	0
BWA	0	0	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	2	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	2	0	1	0	0	1	1
CAF	0	3	2	0	0	2	0	2	0	0	0	0	1	0	0	0	0	7	6	3	0	1	1	1	0	3	2	1	1	2	1	3	5	4	0	2	1	0	1	5	1	3	1	4	1	0	1	8	5	2	2	2	3
CAN	8	8	14	0	4	20	11	8	21	9	5	6	14	8	6	2	17	7	17	11	6	14	24	28	14	16	20	25	12	15	24	19	16	12	26	27	17	17	17	43	21	38	78	50	15	17	23	25	16	21	15	7	8
CCK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CHE	0	2	1	2	3	5	9	9	5	14	7	10	5	24	7	2	5	3	4	1	5	50	13	13	9	4	10	7	10	4	9	7	8	5	5	8	15	5	7	10	7	17	4	5	10	17	2	9	8	14	5	8	8
CHL	0	0	0	1	0	0	3	2	3	7	5	2	3	4	5	0	14	2	3	2	2	5	1	2	2	5	1	3	1	6	3	5	3	0	3	1	6	37	15	0	4	4	5	2	4	4	0	0	3	6	0	1	1
CHN	21	18	14	4	13	30	17	14	15	32	22	20	28	29	36	39	27	35	25	28	30	38	74	50	51	28	48	65	72	61	85	53	127	79	176	65	82	48	68	51	60	46	148	82	44	53	27	50	34	84	43	35	46
CIV	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	1	2	1	6	0	2	0	0	0	1	0	2	0	1	1	0	0	2	0	1	0	0	0	1	1	1	1	0	0	2	0	0	0	0	0
CMR	0	0	1	2	2	2	1	0	0	1	1	1	0	1	0	1	0	1	0	2	0	3	2	0	0	0	0	1	0	2	2	0	0	0	1	1	2	0	0	0	0	1	0	1	0	0	3	3	2	0	0	1	0
COD	0	0	0	0	0	2	0	0	0	1	1	3	0	0	1	0	1	0	1	0	1	1	1	1	1	0	1	3	0	1	1	0	1	0	0	3	1	1	0	1	0	2	1	1	0	1	1	1	0	0	0	0	0
COG	1	0	1	1	1	3	1	0	0	4	0	6	2	0	1	0	0	1	1	0	1	4	3	5	1	1	4	3	0	1	3	0	1	0	2	3	4	4	1	2	1	3	1	3	0	2	2	1	1	1	0	0	0
COK	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
COL	1	4	0	0	0	1	4	1	1	3	3	6	5	1	1	2	3	5	4	2	11	2	2	2	6	7	5	4	0	1	3	4	2	3	4	3	2	5	6	2	3	0	2	1	6	3	5	2	7	3	3	5	0
COM	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
CPV	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	0
CRI	0	1	0	0	0	0	1	0	0	0	1	1	0	0	0	0	0	2	0	0	0	8	1	1	0	0	0	0	1	2	0	0	1	1	0	1	0	3	2	1	0	0	0	0	0	2	0	0	5	0	1	1	2
CUB	2	5	13	3	3	4	8	4	1	4	3	4	1	3	26	18	7	1	10	5	4	5	4	3	6	6	7	8	4	18	11	3	20	1	2	1	9	38	57	8	4	7	6	8	4	7	2	6	4	8	10	1	3
