name	freq
refugee	71
refugees	64
crisis	62
european	48
bst	45
hungary	42
quotas	36
continue	35
migrants	35
reading	34
border	32
europe	31
croatia	27
live	25
ministers	24
summit	21
hungarian	20
leaders	20
people	20
states	20
policy	19
serbia	17
minister	16
said	15
updates	15
interior	14
brussels	13
common	13
austria	12
central	12
countries	12
deal	12
latest	12
migration	12
share	12
binding	11
given	11
show	11
will	11
army	10
children	10
discuss	10
eastern	10
emergency	10
power	10
summary	10
asylum	9
ban	9
block	9
compassion	9
