name	freq
party	39
justice	30
law	30
poland	26
reading	24
continue	23
election	23
polands	19
polish	16
conservative	12
szydlo	12
polanski	11
european	10
victory	10
according	9
court	9
results	9
roman	9
sex	9
civic	8
conviction	8
countrys	8
jaroslaw	8
kaczynski	8
official	8
platform	8
rightwing	8
sunday	8
extradition	7
minister	7
parliamentary	7
prime	7
ruling	7
vote	7
won	7
beata	6
cargo	6
elections	6
exit	6
faro	6
hurricane	6
people	6
politics	6
said	6
ashbury	5
become	5
can	5
director	5
europes	5
eurosceptic	5
