name	freq
people	77
smugglers	66
indonesia	55
australian	41
continue	36
reading	36
payments	35
labor	30
back	29
live	29
aest	27
government	25
abbott	23
minister	23
paid	23
boats	21
tony	20
asylum	19
canberra	18
speaker	17
bill	16
reported	16
says	16
turn	16
politics	15
question	15
claims	14
developments	14
madam	14
prime	14
seekers	14
shorten	14
time	14
answers	13
australia	13
boat	13
governments	13
bishop	12
demands	12
will	12
human	11
newspoll	11
party	11
poor	11
ratings	11
rights	11
satisfaction	11
business	10
commission	10
police	10
