name	freq
continue	22
graves	22
malaysia	22
reading	22
migrants	20
police	20
camps	18
mass	17
border	15
migrant	15
thailand	14
malaysian	13
rohingya	11
suspected	11
burma	10
people	10
say	10
trafficking	10
asian	9
authorities	9
discovered	8
hong	8
human	8
multiple	8
reveal	8
said	8
countries	7
crisis	7
kong	7
southeast	7
bangladesh	6
discovery	6
dozens	6
kelian	6
northern	6
officers	6
peoplesmuggling	6
remains	6
wang	6
wong	6
action	5
also	5
around	5
bakar	5
bangladeshi	5
desperate	5
group	5
movement	5
refused	5
residents	5
