name	freq
gmt	141
greek	136
greece	92
finance	78
eurozone	75
varoufakis	66
dijsselbloem	65
minister	65
new	54
inflation	48
government	43
will	42
prices	36
said	36
athens	35
jeroen	31
talks	31
yanis	31
says	30
eurogroup	28
press	28
european	27
meeting	26
economy	24
january	24
tsipras	24
conference	23
following	22
time	22
continue	21
first	21
president	21
reuters	21
sanctions	21
chief	20
programme	19
troika	19
alexis	18
europe	18
growth	18
made	18
quarter	18
russia	18
two	17
year	16
also	15
december	15
energy	15
gdp	15
helena	15
