name	freq
refugees	138
austria	103
people	92
hungary	79
continue	73
reading	70
germany	68
border	56
crisis	56
station	56
refugee	55
thousands	51
hungarian	48
austrian	46
trains	45
budapest	44
migrants	44
buses	43
train	41
police	37
will	34
europe	29
keleti	28
main	27
authorities	26
said	26
budapests	25
war	25
camp	23
hundreds	23
migration	23
munich	23
checks	21
saturday	21
railway	20
set	20
take	20
borders	19
first	19
second	19
bst	18
bus	18
german	18
since	18
march	17
others	17
world	17
allowed	16
scenes	16
taken	16
