name	freq
sierra	22
leone	20
ebola	18
continue	15
reading	14
worker	11
contact	9
healthcare	8
flown	7
patient	7
bethesda	6
british	6
facility	6
four	6
health	6
maryland	6
military	6
nih	6
american	5
asylum	5
back	5
come	5
contracted	5
friday	5
may	5
political	5
samsumana	5
workers	5
said	4
samuel	4
treatment	4
two	4
vicepresident	4
arrive	3
condition	3
diagnosed	3
due	3
fighting	3
flight	3
home	3
movement	3
outbreak	3
party	3
positive	3
raf	3
serious	3
soldiers	3
surrounded	3
accusations	2
amid	2
