name	freq
election	72
buhari	51
nigeria	37
continue	35
muhammadu	35
reading	35
jonathan	29
nigerian	27
goodluck	26
opposition	25
nigerias	22
results	22
victory	19
incumbent	17
party	17
votes	16
candidate	15
president	15
related	15
states	14
first	13
military	13
defeat	12
former	12
returns	12
power	11
capital	10
declared	10
democracy	10
general	10
leader	10
africas	9
countrys	9
dictator	9
governing	9
half	9
history	9
ruler	9
biggest	8
foul	8
lead	8
result	8
vote	8
world	8
africa	7
based	7
city	7
closely	7
cries	7
faces	7
