name	freq
earthquake	134
nepal	125
quake	69
people	68
continue	58
reading	58
killed	49
magnitude	43
kathmandu	38
second	36
bst	31
hit	30
just	30
weeks	27
country	25
everest	25
devastating	24
tremor	24
mount	23
injured	22
struck	22
still	21
helicopter	20
buildings	19
hits	19
hundreds	19
two	19
live	18
another	17
dozens	17
near	17
thousands	17
last	16
nepalquake	16
says	15
video	15
donate	14
scale	14
aid	13
airport	13
related	13
reports	13
coverage	12
disaster	12
much	12
nepalese	12
recovering	12
ago	11
children	11
first	11
