name	freq
iran	89
accord	58
pays	44
nucléaire	36
comme	25
etatsunis	25
plus	22
iranien	21
région	21
irak	19
fait	18
golfe	17
internationale	16
islamique	16
américain	15
aussi	15
notamment	15
politique	15
arabie	14
entre	14
etat	14
hier	14
programme	14
relations	14
base	13
moins	13
tout	13
après	12
avoir	12
contre	12
question	12
téhéran	12
tunisie	12
bien	11
être	11
groupe	11
iraniens	11
puissances	11
saoudite	11
syrie	11
américains	10
cas	10
déclaré	10
deux	10
monarchies	10
retour	10
sanctions	10
yémen	10
ailleurs	9
chiites	9
