name	freq
front	46
polisario	44
sahara	24
occidental	23
abdelaziz	20
congrès	20
sahraouis	20
sahraoui	18
encore	16
mohamed	16
sahraouie	16
peuple	15
maroc	13
onu	13
conflit	12
depuis	12
dont	12
fait	12
homme	12
espagne	11
être	11
national	11
action	10
france	10
internationale	10
politique	10
tous	10
travaux	10
aussi	9
élection	9
majorité	9
question	9
secrétaire	9
secrétariat	9
droits	8
faire	8
général	8
hier	8
mouvement	8
règlement	8
sécurité	8
territoires	8
années	7
camps	7
congressistes	7
décidé	7
explique	7
fois	7
réfugiés	7
soutien	7
