name	freq
iran	74
accord	66
nucléaire	27
pays	21
hier	20
négociations	19
uranium	19
iranien	18
sanctions	18
yémen	18
plus	17
téhéran	17
atomique	16
enrichissement	16
déclaré	15
etatsunis	15
être	14
après	13
comme	13
entre	13
levée	13
puissances	13
grandes	12
arabie	11
depuis	11
golfe	11
lausanne	11
onu	11
programme	11
région	11
riyad	11
saoudite	11
tout	11
affaires	10
aujourdhui	10
bombe	10
enrichi	10
internationale	10
militaire	10
nucléaires	10
sécurité	10
contre	9
diplomatie	9
dont	9
encore	9
étrangères	9
fait	9
force	9
questions	9
selon	9
