name	freq
grèce	40
pays	39
plus	26
euro	23
accord	22
zone	22
aide	21
ministre	19
gouvernement	18
négociations	18
après	16
européenne	16
dette	15
iran	15
grecque	14
tsipras	14
européens	13
propositions	13
athènes	12
crise	12
grec	12
non	12
sortie	12
chef	11
comme	11
créanciers	11
lors	11
référendum	11
tunisie	11
allemagne	10
alors	10
aussi	10
programme	10
sanctions	10
situation	10
ainsi	9
déclaré	9
depuis	9
deux	9
être	9
fait	9
financière	9
france	9
hier	9
jusqu	9
nouveau	9
plusieurs	9
premier	9
quelques	9
allemande	8
