name	freq
pays	41
migrants	29
réfugiés	28
europe	25
plus	22
asile	21
hier	21
syriens	20
entre	16
personnes	14
européenne	12
hongrie	12
déclaré	11
dont	11
membres	11
ministre	11
selon	11
clôture	9
frontières	9
allemagne	8
autres	8
comme	8
deux	8
fait	8
frontière	8
italie	8
onu	8
tripoli	8
attentat	7
avoir	7
barbelés	7
communiqué	7
compagnie	7
crise	7
depuis	7
être	7
indiqué	7
lundi	7
plusieurs	7
politique	7
turquie	7
année	6
camion	6
certains	6
chaque	6
commission	6
demande	6
etats	6
européen	6
européens	6
