name	freq
fiscal	33
nisman	25
muerte	17
argentina	16
argentino	15
alberto	13
presidenta	13
muerto	10
cristina	9
fernández	9
hoy	6
cabeza	5
denunció	5
hallado	5
irán	5
suicidio	5
amia	4
atentado	4
denuncia	4
encubrimiento	4
gobierno	4
acusó	3
años	3
argentinos	3
carta	3
caso	3
chile	3
cuerpo	3
dijo	3
encubrir	3
personas	3
pruebas	3
terroristas	3
tiro	3
año	2
apoyo	2
autopsia	2
ayer	2
calibre	2
circunstancias	2
conexión	2
congreso	2
declaró	2
documento	2
dos	2
encontrado	2
fein	2
gabinete	2
hacer	2
hipótesis	2
