name	freq
túnez	51
museo	19
ataque	17
atentado	16
turistas	16
muertos	13
tres	9
parlamento	7
terrorista	7
tunecino	7
asalto	6
condena	6
dos	6
españa	6
mexicanos	6
ministro	6
murieron	6
ocho	6
primer	6
rehenes	6
terroristas	6
víctimas	6
bardo	5
extranjeros	5
personas	5
presidente	5
colombianos	4
fallecidos	4
gobierno	4
heridos	4
intento	4
muerte	4
seguridad	4
alemana	3
alertó	3
autores	3
ciudadanos	3
condolencias	3
crucero	3
cuerpos	3
dejó	3
familiares	3
fuentes	3
hoy	3
italianos	3
llegan	3
mañana	3
menos	3
resultaron	3
señaló	3
