name	freq
cuba	34
obama	26
castro	22
cumbre	22
américas	15
cubano	14
encuentro	11
lista	11
panamá	11
presidente	11
reunión	10
terrorismo	10
países	9
relaciones	8
ambos	7
estadounidense	7
raúl	7
años	6
barack	6
canciller	6
departamento	6
dijo	6
kerry	6
mandatarios	6
primera	6
unidos	6
decisión	5
mandatario	5
nueva	5
relación	5
secretario	5
vez	5
colombia	4
cubanos	4
histórica	4
rodríguez	4
acuerdo	3
apertura	3
aseguró	3
bruno	3
cubana	3
días	3
diciembre	3
dos	3
espera	3
funcionario	3
gobierno	3
habana	3
histórico	3
homólogo	3
