name	freq
colombia	25
farc	9
zona	8
víctimas	7
alud	6
aluvión	6
bombardeo	6
muertos	6
guerrilleros	5
paz	5
presidente	5
ataque	4
dos	4
gobierno	4
militar	4
santos	4
video	4
aeronaves	3
arrasó	3
campamento	3
frente	3
militares	3
mueren	3
murieron	3
personas	3
pueblo	3
rural	3
salgar	3
tras	3
acuerdo	2
aérea	2
antipersonal	2
apoyar	2
apoyo	2
así	2
atrapados	2
avalancha	2
avances	2
avión	2
cerca	2
cifra	2
cocaína	2
colombiana	2
deja	2
dejó	2
departamento	2
descubren	2
deslave	2
empezaron	2
escuela	2
