name	freq
philippines	17
drug	11
indonesia	10
china	9
convict	9
filipina	9
execution	7
said	7
south	7
manila	6
philippine	6
sea	6
indonesian	5
jakarta	5
attorney	4
case	4
clemency	4
death	4
fight	4
nine	4
police	4
president	4
trafficking	4
tuesday	4
will	4
appeal	3
aquino	3
asean	3
executed	3
general	3
government	3
human	3
islamist	3
manilajakarta	3
mary	3
one	3
pacquiao	3
reclamation	3
row	3
spokesman	3
american	2
among	2
appeals	2
asian	2
beijing	2
benigno	2
boxing	2
brings	2
clear	2
clocked	2
