name	freq
state	83
said	74
islamic	66
washington	62
obama	49
syria	49
united	45
new	43
states	43
paris	42
iraq	40
president	37
california	31
strikes	31
climate	28
will	27
barack	25
dec	25
forces	25
kerry	25
tuesday	23
york	22
air	21
fight	21
monday	21
special	21
yesterday	21
secretary	19
san	17
turkey	17
allies	16
force	16
attack	15
bernardino	15
military	15
officials	15
two	15
change	14
group	14
help	14
nato	14
official	14
operations	14
month	13
says	13
coalition	12
leaders	12
russia	12
american	11
friday	11
