name	freq
election	48
party	35
turkey	33
turkeys	28
turkish	28
rally	25
parliamentary	24
said	20
erdogan	18
istanbul	17
president	17
tayyip	17
two	17
kurdish	16
opposition	15
sunday	15
erdogans	14
ankara	12
blasts	11
prokurdish	11
results	11
diyarbakir	10
people	10
powers	10
ruling	10
friday	9
bomb	8
blast	7
caused	7
government	7
hdp	7
leader	7
says	7
sundays	7
greater	6
kurds	6
minister	6
peoples	6
turks	6
vote	6
akp	5
ambitions	5
attack	5
coalition	5
democratic	5
elections	5
gas	5
injured	5
killed	5
one	5
