name	freq
state	69
islamic	66
syria	57
syrian	53
said	44
migrants	26
air	23
beirut	20
hungary	20
strikes	20
temple	20
iraq	19
border	17
united	17
militants	16
states	15
turkey	15
refugees	14
two	14
near	13
palmyra	13
tuesday	13
group	12
police	12
turkish	12
ancient	11
army	11
ceasefire	11
city	11
friday	11
people	11
sides	11
sources	11
southern	11
three	11
war	11
washington	11
agency	10
coalition	10
destruction	10
morocco	10
new	10
villages	10
warring	10
attacks	9
children	9
monday	9
refugee	9
spain	9
town	9
