name	freq
state	41
syrian	39
islamic	31
syria	21
said	20
beirut	19
army	17
group	15
hezbollah	14
raid	10
killed	9
border	8
militants	8
near	8
wednesday	8
attack	7
big	7
city	7
palmyra	7
world	7
eastern	6
forces	6
gains	6
heritage	6
reported	6
saturday	6
ancient	5
areas	5
central	5
jihadist	5
lebanese	5
media	5
minister	5
monitoring	5
observatory	5
offensive	5
president	5
war	5
armyheld	4
bashar	4
fighting	4
identified	4
leader	4
made	4
official	4
province	4
senior	4
special	4
advances	3
alassads	3
