name	freq
iraq	43
state	37
islamic	36
said	27
militants	24
strikes	23
syria	21
baghdad	19
air	18
northern	16
ankara	15
turkish	15
iraqi	14
pkk	13
kurdistan	12
militant	12
military	12
attacks	11
camps	11
forces	11
strike	11
turkey	11
allies	10
hit	10
jets	10
killed	10
ramadi	10
saturday	10
statement	10
anbar	9
fighter	9
kurdish	9
near	9
party	9
security	9
workers	9
carter	8
first	8
thursday	8
campaign	7
defense	7
launched	7
police	7
washington	7
city	6
friday	6
sources	6
states	6
united	6
visit	6
