name	freq
president	36
economic	35
apec	33
manila	33
chinese	27
philippines	24
asiapacific	23
meeting	22
jinping	19
leaders	18
cooperation	17
building	12
meets	11
economies	10
inclusive	9
world	7
arrives	6
attend	6
better	6
china	6
will	6
new	5
nov	5
november	5
obama	5
philippine	5
xis	5
arrived	4
beijing	4
chief	4
chinas	4
development	4
executive	4
integration	4
proposals	4
says	4
sea	4
south	4
theme	4
tuesday	4
turkey	4
wednesday	4
week	4
barack	3
economy	3
focus	3
forward	3
hong	3
investment	3
jinpings	3
